timeStamp,target
2017-01-19T00:00:00.0000000Z,3872.51798012245
2017-01-20T00:00:00.0000000Z,3746.92423496718
2017-01-19T00:00:00.0000000Z,3766.61652556545
2017-01-20T00:00:00.0000000Z,3747.4072515369

